time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1784098673610356200,86.88735620117187,1.7000000476837158,1.100000023841858,2.8821017742156982,5.960000038146973,16.5272159576416,344,77.69999694824219,1.5188767,41.19133
1784098674610357200,87.88735717773437,1.7999999523162842,1.100000023841858,2.892101764678955,5.960000038146973,15.119450569152832,344,77.69999694824219,1.5188267,41.1914583
1784098675610358300,88.88735815429688,2.299999952316284,1.2000000476837158,2.902101993560791,5.920000076293945,12.623562812805176,343,77.69999694824219,1.5187817,41.1915633
1784098676610359000,89.88735913085938,2.5999999046325684,1.2000000476837158,2.912101984024048,5.840000152587891,9.865680694580078,343,77.69999694824219,1.518745,41.1916533
1784098677610360000,90.88736010742187,3.4000000953674316,1.100000023841858,2.9221019744873047,5.739999771118164,7.857234954833984,343,77.69999694824219,1.5187167,41.1917217
1784098678610360800,91.88736083984375,4,1.100000023841858,2.9321019649505615,5.659999847412109,6.194167137145996,342,77.69999694824219,1.518695,41.191775
1784098679610361900,92.88736181640625,5.400000095367432,1,2.9421019554138184,5.71999979019165,4.939789295196533,342,77.69999694824219,1.518675,41.1918217
1784098680610363000,93.88736279296874,5,1,2.952101945877075,5.760000228881836,5.2120771408081055,341,77.69999694824219,1.518655,41.1918667
1784098681610363600,94.88736376953125,4.900000095367432,1,2.962101936340332,5.760000228881836,5.158545970916748,342,77.69999694824219,1.5186367,41.1919117
1784098682610366000,95.88736596679688,5.199999809265137,0.8999999761581421,2.972101926803589,5.800000190734863,4.485289573669434,352,77.69999694824219,1.5186383,41.1919533
1784098683610365400,96.88736547851562,6.199999809265137,1,2.9821019172668457,5.760000228881836,4.156896591186523,10,77.69999694824219,1.51865,41.191995
1784098684610366500,97.88736645507812,8.300000190734863,1.2000000476837158,2.9921019077301025,5.699999809265137,4.506392955780029,30,77.69999694824219,1.5186817,41.1920333
1784098685610367500,98.88736743164063,7.900000095367432,1.2000000476837158,3.0021018981933594,5.659999847412109,5.252740383148193,39,77.69999694824219,1.5187117,41.1920717
1784098686610368300,99.8873681640625,7.800000190734863,1.2000000476837158,3.012101888656616,5.659999847412109,5.417965888977051,39,77.69999694824219,1.51875,41.1921067
1784098687610369300,100.88736938476562,7.900000095367432,1.100000023841858,3.022101879119873,5.599999904632568,4.871331214904785,39,77.69999694824219,1.518785,41.1921383
1784098688610370000,101.8873701171875,11.100000381469727,1.2999999523162842,3.032102108001709,5.599999904632568,3.8382835388183594,38,77.69999694824219,1.5188117,41.1921667
1784098689610371000,102.88737109375,13.300000190734863,1.2999999523162842,3.042102098464966,5.599999904632568,3.306060791015625,41,77.69999694824219,1.5188383,41.192185
1784098690610372000,103.8873720703125,12.199999809265137,1.100000023841858,3.0521020889282227,5.599999904632568,2.9205338954925537,58,77.69999694824219,1.5188717,41.1921917
1784098691610373000,104.887373046875,13.399999618530273,1,3.0621020793914795,5.599999904632568,2.9611968994140625,87,77.69999694824219,1.5189033,41.1921883
1784098692610374000,105.88737377929688,17.5,1.2000000476837158,3.0721020698547363,5.599999904632568,2.325000286102295,116,77.69999694824219,1.5189217,41.19218
1784098693610374700,106.88737475585937,20.299999237060547,1,3.082102060317993,5.599999904632568,1.7871155738830566,130,77.69999694824219,1.518935,41.192175
1784098694610375700,107.88737573242187,17.5,0.8999999761581421,3.09210205078125,5.599999904632568,1.767556071281433,133,77.69999694824219,1.518945,41.1921667
1784098695610376700,108.88737670898438,20.200000762939453,0.8999999761581421,3.102102041244507,5.599999904632568,1.572991132736206,134,77.69999694824219,1.518955,41.19216
1784098696610377700,109.88737768554688,32.5,1,3.1121020317077637,5.599999904632568,1.1143735647201538,135,77.69999694824219,1.518965,41.1921533
1784098697610378800,110.88737866210937,36.400001525878906,1,3.1221020221710205,5.599999904632568,1.0016494989395142,135,77.69999694824219,1.5189717,41.1921483
1784098698610379500,111.88737963867187,0,0.8999999761581421,3.1321020126342773,5.599999904632568,0,0,77.69999694824219,1.5189767,41.192145
1784098699437000000,112.714,0,0,3.925792932510376,11.109999656677246,0,0,84.5999984741211,1.5189767,41.192145
1784098699610380500,112.88738061523438,0,0.699999988079071,3.9275267124176025,11.109999656677246,0,0,84.5999984741211,1.5189767,41.192145
1784098700610381300,113.88738134765624,0,0.699999988079071,3.9375267028808594,11.109999656677246,0,0,84.5999984741211,1.5189767,41.192145
1784098701610382300,114.88738232421875,0,0.6000000238418579,3.947526693344116,11.109999656677246,0,0,84.5999984741211,1.5189767,41.192145
1784098702610383400,115.88738330078125,0,0.5,3.957526683807373,12.07699966430664,0,0,84.5999984741211,1.5189767,41.192145
1784098703610384400,116.88738427734376,0,0.6000000238418579,3.96752667427063,13.027000427246094,0,0,84.5999984741211,1.5189767,41.192145
1784098704610385400,117.88738549804688,0,0.6000000238418579,3.977526903152466,9.039999961853027,0,0,84.5999984741211,1.5189767,41.192145
1784098705509000000,118.786,0,0,3.3449246883392334,15.406999588012695,0,0,85.0999984741211,1.5189767,41.192145
1784098705610386200,118.88738623046875,0,0.6000000238418579,3.3459384441375732,16.35700035095215,0,0,85.0999984741211,1.5189767,41.192145
1784098706610387500,119.88738745117188,0,1.399999976158142,3.355938673019409,15.673999786376953,0,0,85.0999984741211,1.5189767,41.192145
1784098709060774000,122.33777392578125,179.89999389648438,4.400000095367432,3.3804523944854736,65.69999694824219,0.7252436280250549,58,85.0999984741211,1.5188283,41.1922083
