Timestamp_ms,Escenario,Modo,Calidad,Satelites,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Rumbo,CrossTrack_m,AlongTrack_m,OdomFault,HealthScore,HealthMode,PowerState,ShutdownLatched,WaypointCount,BspBus,RadioDroppedPackets,Imu_Valid,Imu_Accel_X,Imu_Accel_Y,Imu_Accel_Z,Imu_Gyro_X,Imu_Gyro_Y,Imu_Gyro_Z,Gnss_Fix,Gnss_Lat,Gnss_Lon,Gnss_Alt,Gnss_Speed,Gnss_Course,Ekf_Active,Ekf_Outlier,Gnss_NIS,Gnss_Innov_N,Gnss_Innov_E,Gnss_Innov_D,Gnss_Accept_Count,Gnss_Reject_Count,Gnss_Update_Accepted,Ekf_Bias_Ax,Ekf_Bias_Ay,Ekf_Bias_Az,Ekf_Bias_Gx,Ekf_Bias_Gy,Ekf_Bias_Gz,Ekf_Att_Roll,Ekf_Att_Pitch,Ekf_Att_Yaw,Ekf_P_PosN,Ekf_P_PosE,Ekf_P_PosD,Ekf_P_VelN,Ekf_P_VelE,Ekf_P_VelD,Ekf_P_Roll,Ekf_P_Pitch,Ekf_P_Yaw,Ekf_P_BiasAx,Ekf_P_BiasAy,Ekf_P_BiasAz,Ekf_P_BiasGx,Ekf_P_BiasGy,Ekf_P_BiasGz,Desired_Heading,Desired_Speed,Desired_Climb,CrossTrack_Signed_m,Mission_State,Active_WP,Return_Home,Loop_us,Missed_Ticks,Max_Loop_us,Temperature_C
49500,CLEAN,GPS,0.850000,10,41.38400269,2.17033505,11.0173,-7.735179,2.868710,484.419891,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.512853,0.019679,9.790681,-0.001728,0.001265,0.101267,1,41.38400269,2.17033505,11.0173,8.250000,159.6519,1,0,0.088597,0.315887,-0.014786,0.680398,464,32,1,-0.948287,-0.666305,0.436023,0.013394,-0.025646,-0.079122,0.117646,0.183789,-2.064925,0.708647,0.710387,0.535226,0.781104,0.784618,0.361127,0.124139,0.088039,0.669251,0.410425,0.406764,0.092828,0.011581,0.010684,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
49600,CLEAN,GPS,0.850000,10,41.38399506,2.17033839,11.0407,-7.735179,2.868710,485.399170,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.515294,0.030520,9.792704,-0.001828,0.001187,0.101247,1,41.38399506,2.17033839,11.0407,8.250000,159.6519,1,0,0.081901,0.315460,-0.016846,0.648770,465,32,1,-0.949168,-0.669054,0.435152,0.013400,-0.025633,-0.079171,0.117859,0.183375,-2.054551,0.708649,0.710356,0.535203,0.781102,0.784494,0.361083,0.124264,0.088158,0.670795,0.410393,0.406630,0.092773,0.011576,0.010680,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
49700,CLEAN,GPS,0.850000,10,41.38398743,2.17034173,11.0427,-7.735179,2.868710,486.379578,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.505689,0.034703,9.804128,-0.001906,0.001100,0.101226,1,41.38398743,2.17034173,11.0427,8.250000,159.6519,1,0,0.080063,0.315002,-0.018784,0.639939,466,32,1,-0.950051,-0.671769,0.434294,0.013406,-0.025621,-0.079221,0.118055,0.182971,-2.044172,0.708651,0.710323,0.535180,0.781130,0.784397,0.361042,0.124385,0.088277,0.672339,0.410360,0.406495,0.092718,0.011571,0.010676,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
49800,CLEAN,GPS,0.850000,10,41.38397980,2.17034459,10.9862,-7.735179,2.868710,487.359619,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.513655,0.031446,9.800447,-0.001961,0.001004,0.101205,1,41.38397980,2.17034459,10.9862,8.250000,159.6519,1,0,0.091061,0.314453,-0.060287,0.689996,467,32,1,-0.951042,-0.674629,0.433363,0.013417,-0.025614,-0.079276,0.118182,0.182662,-2.033659,0.708654,0.710290,0.535157,0.781146,0.784298,0.360999,0.124504,0.088396,0.673885,0.410328,0.406360,0.092663,0.011566,0.010671,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
49900,CLEAN,GPS,0.850000,10,41.38397217,2.17034793,10.9976,-7.735179,2.868710,488.340210,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.524545,0.034773,9.805865,-0.001992,0.000900,0.101183,1,41.38397217,2.17034793,10.9976,8.250000,159.6519,1,0,0.086577,0.313660,-0.058441,0.669695,468,32,1,-0.952020,-0.677414,0.432460,0.013427,-0.025606,-0.079331,0.118301,0.182358,-2.023170,0.708658,0.710257,0.535134,0.781172,0.784220,0.360954,0.124619,0.088517,0.675431,0.410296,0.406224,0.092609,0.011561,0.010667,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50000,CLEAN,GPS,0.850000,10,41.38396454,2.17035103,10.9492,-7.735179,2.868710,489.320801,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.524262,0.035929,9.805999,-0.002000,0.000788,0.101161,1,41.38396454,2.17035103,10.9492,8.250000,159.6519,1,0,0.095699,0.312836,-0.076492,0.710059,469,32,1,-0.953063,-0.680335,0.431503,0.013439,-0.025603,-0.079389,0.118397,0.182093,-2.012589,0.708662,0.710224,0.535111,0.781200,0.784147,0.360909,0.124732,0.088640,0.676978,0.410264,0.406088,0.092554,0.011555,0.010663,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
50100,CLEAN,GPS,0.850000,10,41.38395691,2.17035437,10.9750,-7.735179,2.868710,490.299805,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.514936,0.024613,9.790132,-0.001983,0.000670,0.101138,1,41.38395691,2.17035437,10.9750,8.250000,159.6519,1,0,0.087626,0.311829,-0.072937,0.674074,470,32,1,-0.954076,-0.683119,0.430594,0.013451,-0.025598,-0.079445,0.118489,0.181833,-2.002065,0.708667,0.710190,0.535089,0.781189,0.784040,0.360865,0.124842,0.088764,0.678526,0.410231,0.405951,0.092500,0.011550,0.010659,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50200,CLEAN,GPS,0.850000,10,41.38394928,2.17035770,10.9521,-7.735179,2.868710,491.279480,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.519577,0.033430,9.796738,-0.001942,0.000547,0.101114,1,41.38394928,2.17035770,10.9521,8.250000,159.6519,1,0,0.090575,0.310822,-0.069458,0.688512,471,32,1,-0.955102,-0.685966,0.429668,0.013463,-0.025594,-0.079502,0.118590,0.181563,-1.991514,0.708672,0.710157,0.535066,0.781196,0.783956,0.360821,0.124950,0.088891,0.680074,0.410199,0.405813,0.092446,0.011545,0.010655,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
50300,CLEAN,GPS,0.850000,10,41.38394165,2.17036176,10.9144,-7.735179,2.868710,492.260071,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.528849,0.034905,9.806044,-0.001877,0.000419,0.101090,1,41.38394165,2.17036176,10.9144,8.250000,159.6519,1,0,0.096064,0.309662,-0.006485,0.716871,472,32,1,-0.956064,-0.689008,0.428722,0.013466,-0.025587,-0.079559,0.118804,0.181119,-1.980930,0.708676,0.710123,0.535043,0.781224,0.783902,0.360776,0.125054,0.089021,0.681623,0.410166,0.405674,0.092392,0.011540,0.010650,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50400,CLEAN,GPS,0.850000,10,41.38393402,2.17036533,10.9298,-7.735179,2.868710,493.241394,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.538065,0.025464,9.813364,-0.001790,0.000288,0.101065,1,41.38393402,2.17036533,10.9298,8.250000,159.6519,1,0,0.090124,0.308441,0.011414,0.690701,473,32,1,-0.956983,-0.691971,0.427814,0.013467,-0.025578,-0.079613,0.119040,0.180635,-1.970393,0.708681,0.710090,0.535021,0.781264,0.783868,0.360726,0.125155,0.089154,0.683172,0.410134,0.405535,0.092338,0.011535,0.010646,0.033538,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50500,CLEAN,GPS,0.850000,10,41.38392639,2.17036700,10.9116,-7.735179,2.868710,494.220093,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.537557,0.035731,9.786978,-0.001681,0.000154,0.101040,1,41.38392639,2.17036700,10.9116,8.250000,159.6519,1,0,0.094492,0.307159,-0.131378,0.699261,474,32,1,-0.958122,-0.694778,0.426865,0.013486,-0.025581,-0.079671,0.119051,0.180541,-1.959812,0.708687,0.710058,0.534998,0.781252,0.783793,0.360678,0.125254,0.089292,0.684722,0.410101,0.405395,0.092284,0.011530,0.010642,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50600,CLEAN,GPS,0.850000,10,41.38391876,2.17037082,10.9809,-7.735179,2.868710,495.202515,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.534513,0.031538,9.824275,-0.001552,0.000020,0.101014,1,41.38391876,2.17037082,10.9809,8.250000,159.6519,1,0,0.076136,0.305786,-0.082825,0.619658,475,32,1,-0.959128,-0.697332,0.426028,0.013503,-0.025578,-0.079723,0.119125,0.180342,-1.949387,0.708692,0.710026,0.534975,0.781322,0.783794,0.360632,0.125350,0.089435,0.686272,0.410068,0.405255,0.092231,0.011525,0.010638,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
50700,CLEAN,GPS,0.850000,10,41.38391113,2.17037439,10.9272,-7.735179,2.868710,496.181519,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.539436,0.035006,9.789945,-0.001405,-0.000115,0.100988,1,41.38391113,2.17037439,10.9272,8.250000,159.6519,1,0,0.085103,0.304504,-0.058029,0.666803,476,32,1,-0.960143,-0.700107,0.425139,0.013514,-0.025576,-0.079777,0.119258,0.180065,-1.938887,0.708698,0.709996,0.534953,0.781321,0.783737,0.360584,0.125443,0.089582,0.687823,0.410035,0.405113,0.092177,0.011519,0.010634,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
50800,CLEAN,GPS,0.850000,10,41.38390350,2.17037797,10.9452,-7.735179,2.868710,497.162506,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.545337,0.020086,9.809937,-0.001240,-0.000249,0.100961,1,41.38390350,2.17037797,10.9452,8.250000,159.6519,1,0,0.079086,0.303131,-0.035172,0.639931,477,32,1,-0.961106,-0.702805,0.424290,0.013524,-0.025572,-0.079828,0.119424,0.179736,-1.928442,0.708704,0.709967,0.534930,0.781360,0.783715,0.360533,0.125534,0.089734,0.689373,0.410002,0.404971,0.092124,0.011514,0.010629,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
50900,CLEAN,GPS,0.850000,10,41.38389587,2.17038012,10.8791,-7.735179,2.868710,498.143005,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.542777,0.021919,9.804960,-0.001060,-0.000381,0.100934,1,41.38389587,2.17038012,10.8791,8.250000,159.6519,1,0,0.093892,0.301758,-0.133484,0.698401,478,32,1,-0.962264,-0.705599,0.423347,0.013544,-0.025579,-0.079883,0.119469,0.179671,-1.917925,0.708710,0.709939,0.534907,0.781392,0.783685,0.360484,0.125623,0.089893,0.690923,0.409969,0.404829,0.092071,0.011509,0.010625,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51000,CLEAN,GPS,0.850000,10,41.38388824,2.17038393,10.8784,-7.735179,2.868710,499.124725,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.548906,0.024409,9.817261,-0.000868,-0.000510,0.100907,1,41.38388824,2.17038393,10.8784,8.250000,159.6519,1,0,0.089903,0.300201,-0.083908,0.688365,479,32,1,-0.963347,-0.708420,0.422429,0.013559,-0.025582,-0.079935,0.119596,0.179476,-1.907430,0.708717,0.709913,0.534884,0.781456,0.783689,0.360433,0.125709,0.090057,0.692473,0.409935,0.404685,0.092019,0.011504,0.010621,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
51100,CLEAN,GPS,0.850000,10,41.38388062,2.17038846,10.9264,-7.735179,2.868710,500.106171,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.543601,0.035368,9.814425,-0.000664,-0.000635,0.100879,1,41.38388062,2.17038846,10.9264,8.250000,159.6519,1,0,0.076582,0.298615,0.021393,0.630103,480,32,1,-0.964235,-0.711154,0.421609,0.013562,-0.025574,-0.079984,0.119867,0.179003,-1.897014,0.708724,0.709888,0.534861,0.781520,0.783700,0.360387,0.125794,0.090227,0.694023,0.409901,0.404541,0.091966,0.011498,0.010616,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
51200,CLEAN,GPS,0.850000,10,41.38387299,2.17039156,10.9206,-7.735179,2.868710,501.088562,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.540848,0.023613,9.823978,-0.000453,-0.000754,0.100851,1,41.38387299,2.17039156,10.9206,8.250000,159.6519,1,0,0.075985,0.297150,-0.001541,0.628130,481,32,1,-0.965157,-0.713845,0.420787,0.013569,-0.025569,-0.080032,0.120112,0.178598,-1.886624,0.708733,0.709865,0.534838,0.781602,0.783714,0.360340,0.125877,0.090405,0.695572,0.409868,0.404396,0.091913,0.011493,0.010612,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51300,CLEAN,GPS,0.850000,10,41.38386536,2.17039371,10.8812,-7.735179,2.868710,502.070801,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.558474,0.017398,9.822497,-0.000237,-0.000868,0.100823,1,41.38386536,2.17039371,10.8812,8.250000,159.6519,1,0,0.083926,0.295715,-0.102158,0.659872,482,32,1,-0.966253,-0.716518,0.419904,0.013587,-0.025576,-0.080079,0.120236,0.178478,-1.876258,0.708743,0.709845,0.534815,0.781690,0.783731,0.360287,0.125957,0.090588,0.697120,0.409833,0.404251,0.091861,0.011488,0.010608,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51400,CLEAN,GPS,0.850000,10,41.38385773,2.17039704,10.8811,-7.735179,2.868710,503.052094,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.544369,0.028543,9.813017,-0.000017,-0.000974,0.100794,1,41.38385773,2.17039704,10.8811,8.250000,159.6519,1,0,0.081623,0.294189,-0.094559,0.650535,483,32,1,-0.967333,-0.719162,0.419037,0.013605,-0.025582,-0.080124,0.120381,0.178345,-1.865929,0.708754,0.709827,0.534791,0.781758,0.783733,0.360241,0.126037,0.090779,0.698668,0.409799,0.404105,0.091809,0.011482,0.010604,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51500,CLEAN,GPS,0.850000,10,41.38385010,2.17040133,10.9066,-7.735179,2.868710,504.033539,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.552318,0.031641,9.814466,0.000202,-0.001073,0.100765,1,41.38385010,2.17040133,10.9066,8.250000,159.6519,1,0,0.073212,0.292664,-0.007782,0.616058,484,32,1,-0.968266,-0.721789,0.418232,0.013614,-0.025579,-0.080169,0.120643,0.177977,-1.855614,0.708766,0.709810,0.534768,0.781837,0.783750,0.360194,0.126115,0.090976,0.700214,0.409765,0.403958,0.091757,0.011477,0.010599,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51600,CLEAN,GPS,0.850000,10,41.38384247,2.17040396,10.8861,-7.735179,2.868710,505.015228,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.555563,0.032723,9.816875,0.000420,-0.001163,0.100736,1,41.38384247,2.17040396,10.8861,8.250000,159.6519,1,0,0.076324,0.291168,-0.067429,0.629034,485,32,1,-0.969297,-0.724379,0.417400,0.013629,-0.025583,-0.080210,0.120840,0.177784,-1.845355,0.708779,0.709795,0.534745,0.781928,0.783775,0.360146,0.126192,0.091180,0.701759,0.409730,0.403810,0.091706,0.011471,0.010595,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
51700,CLEAN,GPS,0.850000,10,41.38383484,2.17040682,10.8846,-7.735179,2.868710,505.995850,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.541229,0.026748,9.806130,0.000632,-0.001243,0.100707,1,41.38383484,2.17040682,10.8846,8.250000,159.6519,1,0,0.075733,0.289642,-0.101959,0.622235,486,32,1,-0.970373,-0.726887,0.416569,0.013650,-0.025591,-0.080249,0.121003,0.177703,-1.835175,0.708793,0.709782,0.534721,0.781988,0.783756,0.360102,0.126268,0.091390,0.703303,0.409695,0.403662,0.091654,0.011466,0.010591,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
51800,CLEAN,GPS,0.850000,10,41.38382721,2.17041135,10.8607,-7.735179,2.868710,506.977051,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.543728,0.028294,9.811995,0.000836,-0.001314,0.100678,1,41.38382721,2.17041135,10.8607,8.250000,159.6519,1,0,0.077213,0.288147,0.005966,0.638184,487,32,1,-0.971317,-0.729617,0.415745,0.013657,-0.025591,-0.080292,0.121317,0.177306,-1.824868,0.708807,0.709769,0.534698,0.782065,0.783751,0.360057,0.126344,0.091607,0.704845,0.409660,0.403513,0.091603,0.011460,0.010586,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
51900,CLEAN,GPS,0.850000,10,41.38381958,2.17041516,10.8654,-7.735179,2.868710,507.959381,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.550283,0.024832,9.823172,0.001031,-0.001373,0.100648,1,41.38381958,2.17041516,10.8654,8.250000,159.6519,1,0,0.074649,0.286652,0.045181,0.624487,488,32,1,-0.972200,-0.732349,0.414947,0.013660,-0.025586,-0.080335,0.121680,0.176803,-1.814557,0.708822,0.709757,0.534674,0.782173,0.783762,0.360012,0.126420,0.091831,0.706385,0.409624,0.403363,0.091552,0.011454,0.010582,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52000,CLEAN,GPS,0.850000,10,41.38381195,2.17041755,10.8434,-7.735179,2.868710,508.941681,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.546676,0.026948,9.823139,0.001213,-0.001422,0.100618,1,41.38381195,2.17041755,10.8434,8.250000,159.6519,1,0,0.077163,0.285187,-0.038345,0.638125,489,32,1,-0.973212,-0.735007,0.414115,0.013673,-0.025591,-0.080373,0.121954,0.176550,-1.804359,0.708838,0.709747,0.534651,0.782282,0.783771,0.359968,0.126496,0.092061,0.707923,0.409589,0.403213,0.091501,0.011448,0.010578,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52100,CLEAN,GPS,0.850000,10,41.38380432,2.17042089,10.8300,-7.735179,2.868710,509.922729,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.546357,0.014901,9.810528,0.001380,-0.001459,0.100588,1,41.38380432,2.17042089,10.8300,8.250000,159.6519,1,0,0.077877,0.283752,-0.035217,0.642420,490,32,1,-0.974226,-0.737684,0.413280,0.013685,-0.025597,-0.080410,0.122241,0.176295,-1.794177,0.708856,0.709738,0.534628,0.782366,0.783727,0.359923,0.126572,0.092296,0.709459,0.409553,0.403062,0.091450,0.011443,0.010574,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
52200,CLEAN,GPS,0.850000,10,41.38379669,2.17042518,10.8535,-7.735179,2.868710,510.902496,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.541046,0.025871,9.797768,0.001530,-0.001484,0.100558,1,41.38379669,2.17042518,10.8535,8.250000,159.6519,1,0,0.071355,0.282349,0.047363,0.609388,491,32,1,-0.975104,-0.740351,0.412505,0.013689,-0.025593,-0.080449,0.122617,0.175808,-1.783949,0.708875,0.709729,0.534605,0.782422,0.783671,0.359881,0.126649,0.092537,0.710992,0.409516,0.402910,0.091400,0.011437,0.010569,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52300,CLEAN,GPS,0.850000,10,41.38378906,2.17042685,10.8269,-7.735179,2.868710,511.881683,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.545933,0.011299,9.791773,0.001662,-0.001498,0.100528,1,41.38378906,2.17042685,10.8269,8.250000,159.6519,1,0,0.075982,0.281067,-0.095871,0.628134,492,32,1,-0.976193,-0.742869,0.411677,0.013710,-0.025607,-0.080478,0.122846,0.175757,-1.773956,0.708893,0.709719,0.534581,0.782474,0.783574,0.359836,0.126726,0.092784,0.712523,0.409480,0.402758,0.091350,0.011431,0.010565,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52400,CLEAN,GPS,0.850000,10,41.38378143,2.17043209,10.8589,-7.735179,2.868710,512.862732,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.547619,0.018672,9.810408,0.001774,-0.001499,0.100498,1,41.38378143,2.17043209,10.8589,8.250000,159.6519,1,0,0.067367,0.279724,0.071533,0.587229,493,32,1,-0.977027,-0.745477,0.410937,0.013713,-0.025601,-0.080515,0.123246,0.175219,-1.763768,0.708911,0.709708,0.534558,0.782570,0.783521,0.359793,0.126805,0.093034,0.714052,0.409443,0.402604,0.091300,0.011425,0.010561,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52500,CLEAN,GPS,0.850000,10,41.38377380,2.17043495,10.7677,-7.735179,2.868710,513.842590,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.537915,0.017139,9.798484,0.001865,-0.001488,0.100468,1,41.38377380,2.17043495,10.7677,8.250000,159.6519,1,0,0.083385,0.278564,0.025818,0.671376,494,32,1,-0.977999,-0.748358,0.410086,0.013718,-0.025605,-0.080552,0.123623,0.174805,-1.753540,0.708930,0.709697,0.534535,0.782631,0.783429,0.359752,0.126885,0.093289,0.715578,0.409407,0.402451,0.091250,0.011419,0.010556,0.033542,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
52600,CLEAN,GPS,0.850000,10,41.38376617,2.17043710,10.8161,-7.735179,2.868710,514.822266,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.531625,0.011329,9.797034,0.001933,-0.001465,0.100438,1,41.38376617,2.17043710,10.8161,8.250000,159.6519,1,0,0.071951,0.277313,-0.075699,0.611922,495,32,1,-0.979054,-0.750830,0.409287,0.013738,-0.025618,-0.080577,0.123883,0.174728,-1.743643,0.708948,0.709684,0.534512,0.782682,0.783314,0.359712,0.126967,0.093547,0.717102,0.409370,0.402296,0.091200,0.011413,0.010552,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52700,CLEAN,GPS,0.850000,10,41.38375854,2.17044115,10.7895,-7.735179,2.868710,515.803223,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.541438,0.012745,9.809625,0.001978,-0.001430,0.100409,1,41.38375854,2.17044115,10.7895,8.250000,159.6519,1,0,0.074583,0.276215,-0.009338,0.630116,496,32,1,-0.980043,-0.753480,0.408481,0.013749,-0.025625,-0.080606,0.124215,0.174453,-1.733612,0.708967,0.709670,0.534489,0.782775,0.783225,0.359671,0.127051,0.093808,0.718622,0.409332,0.402142,0.091151,0.011407,0.010548,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
52800,CLEAN,GPS,0.850000,10,41.38375092,2.17044520,10.7799,-7.735179,2.868710,516.785156,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.538057,0.003120,9.819442,0.001998,-0.001384,0.100379,1,41.38375092,2.17044520,10.7799,8.250000,159.6519,1,0,0.074926,0.275146,0.051575,0.630306,497,32,1,-0.980956,-0.756224,0.407689,0.013754,-0.025626,-0.080640,0.124603,0.174002,-1.723481,0.708987,0.709654,0.534466,0.782884,0.783127,0.359630,0.127138,0.094071,0.720140,0.409295,0.401986,0.091102,0.011401,0.010543,0.033541,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
52900,CLEAN,GPS,0.850000,10,41.38374329,2.17044711,10.8192,-7.735179,2.868710,517.767273,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.538681,0.009086,9.820915,0.001995,-0.001326,0.100349,1,41.38374329,2.17044711,10.8192,8.250000,159.6519,1,0,0.065844,0.274231,-0.071701,0.581480,498,32,1,-0.981986,-0.758565,0.406931,0.013775,-0.025639,-0.080658,0.124860,0.173954,-1.713731,0.709008,0.709638,0.534442,0.782999,0.783040,0.359590,0.127227,0.094336,0.721656,0.409257,0.401830,0.091053,0.011395,0.010539,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
53000,CLEAN,GPS,0.850000,10,41.38373566,2.17045093,10.8037,-7.735179,2.868710,518.749207,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.521981,0.012563,9.819620,0.001967,-0.001258,0.100319,1,41.38373566,2.17045093,10.8037,8.250000,159.6519,1,0,0.066613,0.273438,-0.025177,0.589675,499,32,1,-0.982968,-0.761012,0.406174,0.013791,-0.025648,-0.080680,0.125159,0.173774,-1.703895,0.709030,0.709621,0.534419,0.783081,0.782942,0.359555,0.127320,0.094601,0.723169,0.409220,0.401673,0.091004,0.011389,0.010535,0.033540,0.000000,0.000000,0.000000,0.0000,2,1,0,9,0,44,25.00
53100,CLEAN,GPS,0.850000,10,41.38372803,2.17045450,10.7999,-7.735179,2.868710,519.729614,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.522676,0.006212,9.804209,0.001916,-0.001179,0.100290,1,41.38372803,2.17045450,10.7999,8.250000,159.6519,1,0,0.065723,0.272705,-0.002228,0.585738,500,32,1,-0.983921,-0.763476,0.405427,0.013804,-0.025655,-0.080702,0.125472,0.173535,-1.694044,0.709054,0.709603,0.534397,0.783133,0.782799,0.359520,0.127416,0.094867,0.724679,0.409182,0.401516,0.090956,0.011382,0.010531,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
53200,CLEAN,GPS,0.850000,10,41.38372040,2.17045808,10.7775,-7.735179,2.868710,520.712036,159.6519,0.0000,0.0000,0,0,NOMINAL,0,0,4,0,0,1,-2.513848,0.008353,9.824128,0.001842,-0.001091,0.100261,1,41.38372040,2.17045808,10.7775,8.250000,159.6519,1,0,0.068504,0.272034,0.018997,0.600520,501,32,1,-0.984865,-0.766032,0.404669,0.013815,-0.025661,-0.080725,0.125800,0.173240,-1.684145,0.709077,0.709583,0.534374,0.783206,0.782689,0.359487,0.127515,0.095131,0.726187,0.409144,0.401359,0.090907,0.011376,0.010526,0.033539,0.000000,0.000000,0.000000,0.0000,2,1,0,10,0,44,25.00
