t_ms,gps_outage,vel_n,vel_e,vel_d,yaw_deg,vbx,vby,vbz,innov_y,innov_z,innov_norm,k_max,dx_vel,dx_att,dx_pos,nhc_count
19550,1,-0.273156,-3.366443,1.329926,-94.636093,3.629909,0.000339,0.004287,-0.000339,-0.004287,0.004300,2.751617,0.004356,0.000262,0.015851,1956
19560,1,-0.279025,-3.370903,1.331372,-94.729408,3.635020,0.000355,0.004249,-0.000355,-0.004249,0.004264,2.821841,0.004377,0.000260,0.016132,1957
19570,1,-0.284915,-3.375380,1.332834,-94.822777,3.640164,0.000370,0.004210,-0.000370,-0.004210,0.004226,2.892454,0.004396,0.000259,0.016409,1958
19580,1,-0.290826,-3.379874,1.334311,-94.916176,3.645339,0.000383,0.004171,-0.000383,-0.004171,0.004189,2.963337,0.004415,0.000257,0.016681,1959
19590,1,-0.296758,-3.384384,1.335803,-95.009621,3.650545,0.000396,0.004132,-0.000396,-0.004132,0.004150,3.034787,0.004431,0.000255,0.016942,1960
19600,1,-0.302711,-3.388907,1.337310,-95.103088,3.655778,0.000407,0.004091,-0.000407,-0.004091,0.004111,3.106965,0.004447,0.000253,0.017203,1961
19610,1,-0.308685,-3.393443,1.338831,-95.196587,3.661038,0.000417,0.004051,-0.000417,-0.004051,0.004073,3.181179,0.004462,0.000252,0.017460,1962
19620,1,-0.314679,-3.397991,1.340366,-95.290100,3.666324,0.000426,0.004011,-0.000426,-0.004011,0.004034,3.252995,0.004477,0.000250,0.017702,1963
19630,1,-0.320693,-3.402549,1.341916,-95.383652,3.671636,0.000433,0.003971,-0.000433,-0.003971,0.003994,3.326549,0.004492,0.000248,0.017947,1964
19640,1,-0.326728,-3.407119,1.343479,-95.477226,3.676973,0.000439,0.003929,-0.000439,-0.003929,0.003954,3.401856,0.004503,0.000246,0.018183,1965
19650,1,-0.332783,-3.411696,1.345056,-95.570831,3.682333,0.000444,0.003888,-0.000444,-0.003888,0.003914,3.476673,0.004514,0.000244,0.018410,1966
19660,1,-0.338858,-3.416280,1.346644,-95.664452,3.687713,0.000448,0.003847,-0.000448,-0.003847,0.003873,3.550913,0.004524,0.000242,0.018631,1967
19670,1,-0.344953,-3.420869,1.348246,-95.758102,3.693114,0.000451,0.003805,-0.000451,-0.003805,0.003831,3.625589,0.004533,0.000240,0.018841,1968
19680,1,-0.351067,-3.425463,1.349859,-95.851768,3.698534,0.000453,0.003763,-0.000453,-0.003763,0.003790,3.701301,0.004540,0.000238,0.019041,1969
19690,1,-0.357201,-3.430059,1.351484,-95.945435,3.703970,0.000453,0.003720,-0.000453,-0.003720,0.003748,3.777006,0.004546,0.000236,0.019234,1970
19700,1,-0.363353,-3.434657,1.353120,-96.039116,3.709423,0.000452,0.003678,-0.000452,-0.003678,0.003705,3.851809,0.004552,0.000234,0.019418,1971
19710,1,-0.369525,-3.439255,1.354767,-96.132812,3.714890,0.000450,0.003634,-0.000450,-0.003634,0.003662,3.928594,0.004554,0.000232,0.019597,1972
19720,1,-0.375715,-3.443851,1.356424,-96.226517,3.720368,0.000447,0.003590,-0.000447,-0.003590,0.003618,4.003355,0.004557,0.000230,0.019758,1973
19730,1,-0.381924,-3.448443,1.358089,-96.320229,3.725858,0.000444,0.003545,-0.000444,-0.003545,0.003573,4.080462,0.004556,0.000228,0.019913,1974
19740,1,-0.388150,-3.453029,1.359764,-96.413963,3.731356,0.000439,0.003498,-0.000439,-0.003498,0.003526,4.160843,0.004554,0.000225,0.020062,1975
19750,1,-0.394394,-3.457607,1.361447,-96.507698,3.736860,0.000434,0.003450,-0.000434,-0.003450,0.003477,4.242349,0.004549,0.000223,0.020201,1976
19760,1,-0.400655,-3.462175,1.363138,-96.601456,3.742368,0.000428,0.003402,-0.000428,-0.003402,0.003428,4.325483,0.004544,0.000220,0.020333,1977
19770,1,-0.406934,-3.466731,1.364837,-96.695213,3.747878,0.000422,0.003353,-0.000422,-0.003353,0.003379,4.410260,0.004537,0.000218,0.020456,1978
19780,1,-0.413229,-3.471274,1.366543,-96.788986,3.753390,0.000414,0.003303,-0.000414,-0.003303,0.003329,4.493242,0.004528,0.000215,0.020560,1979
19790,1,-0.419541,-3.475801,1.368256,-96.882751,3.758900,0.000405,0.003252,-0.000405,-0.003252,0.003277,4.576764,0.004515,0.000212,0.020648,1980
19800,1,-0.425869,-3.480310,1.369973,-96.976524,3.764404,0.000396,0.003200,-0.000396,-0.003200,0.003224,4.664216,0.004501,0.000210,0.020731,1981
19810,1,-0.432212,-3.484796,1.371696,-97.070297,3.769901,0.000386,0.003147,-0.000386,-0.003147,0.003170,4.752150,0.004483,0.000207,0.020796,1982
19820,1,-0.438569,-3.489258,1.373423,-97.164078,3.775387,0.000376,0.003091,-0.000376,-0.003091,0.003114,4.841563,0.004464,0.000204,0.020845,1983
19830,1,-0.444942,-3.493694,1.375152,-97.257866,3.780860,0.000366,0.003035,-0.000366,-0.003035,0.003057,4.936201,0.004441,0.000201,0.020888,1984
19840,1,-0.451328,-3.498100,1.376885,-97.351669,3.786318,0.000355,0.002977,-0.000355,-0.002977,0.002998,5.029199,0.004416,0.000197,0.020901,1985
19850,1,-0.457728,-3.502472,1.378619,-97.445473,3.791755,0.000343,0.002918,-0.000343,-0.002918,0.002938,5.126042,0.004386,0.000194,0.020899,1986
19860,1,-0.464140,-3.506807,1.380354,-97.539291,3.797168,0.000332,0.002856,-0.000332,-0.002856,0.002876,5.224038,0.004353,0.000190,0.020877,1987
19870,1,-0.470564,-3.511100,1.382088,-97.633102,3.802554,0.000319,0.002793,-0.000319,-0.002793,0.002812,5.324687,0.004315,0.000187,0.020834,1988
19880,1,-0.477000,-3.515349,1.383819,-97.726929,3.807907,0.000306,0.002728,-0.000306,-0.002728,0.002745,5.427202,0.004272,0.000183,0.020761,1989
19890,1,-0.483446,-3.519546,1.385547,-97.820763,3.813222,0.000294,0.002660,-0.000294,-0.002660,0.002676,5.532813,0.004225,0.000179,0.020659,1990
19900,1,-0.489901,-3.523688,1.387270,-97.914597,3.818493,0.000280,0.002589,-0.000280,-0.002589,0.002604,5.640145,0.004172,0.000175,0.020527,1991
19910,1,-0.496365,-3.527768,1.388986,-98.008446,3.823716,0.000266,0.002515,-0.000266,-0.002515,0.002529,5.757579,0.004113,0.000170,0.020375,1992
19920,1,-0.502836,-3.531781,1.390694,-98.102295,3.828883,0.000252,0.002439,-0.000252,-0.002439,0.002452,5.876579,0.004049,0.000166,0.020187,1993
19930,1,-0.509313,-3.535722,1.392392,-98.196167,3.833990,0.000238,0.002360,-0.000238,-0.002360,0.002372,5.999352,0.003976,0.000161,0.019956,1994
19940,1,-0.515795,-3.539581,1.394077,-98.290062,3.839027,0.000224,0.002276,-0.000224,-0.002276,0.002287,6.125623,0.003896,0.000156,0.019676,1995
19950,1,-0.522280,-3.543352,1.395748,-98.383965,3.843986,0.000210,0.002189,-0.000210,-0.002189,0.002199,6.255995,0.003805,0.000150,0.019342,1996
19960,1,-0.528767,-3.547024,1.397399,-98.477898,3.848856,0.000196,0.002096,-0.000196,-0.002096,0.002105,6.392199,0.003703,0.000145,0.018943,1997
19970,1,-0.535253,-3.550585,1.399029,-98.571854,3.853626,0.000183,0.001998,-0.000183,-0.001998,0.002007,6.534899,0.003588,0.000138,0.018481,1998
19980,1,-0.541736,-3.554023,1.400633,-98.665848,3.858281,0.000170,0.001895,-0.000170,-0.001895,0.001902,6.687859,0.003461,0.000132,0.017948,1999
19990,1,-0.548214,-3.557326,1.402208,-98.759865,3.862809,0.000157,0.001786,-0.000157,-0.001786,0.001792,6.846369,0.003319,0.000125,0.017329,2000
20000,1,-0.554684,-3.560480,1.403749,-98.853928,3.867196,0.000144,0.001669,-0.000144,-0.001669,0.001675,7.014611,0.003160,0.000117,0.016611,2001
20010,1,-0.561143,-3.563468,1.405251,-98.948013,3.871422,0.000131,0.001545,-0.000131,-0.001545,0.001551,7.191979,0.002980,0.000109,0.015780,2002
20020,1,-0.567587,-3.566268,1.406706,-99.042160,3.875467,0.000118,0.001413,-0.000118,-0.001413,0.001418,7.381013,0.002779,0.000100,0.014822,2003
20030,1,-0.574012,-3.568862,1.408109,-99.136360,3.879309,0.000105,0.001272,-0.000105,-0.001272,0.001277,7.581503,0.002553,0.000091,0.013716,2004
20040,1,-0.580414,-3.571224,1.409451,-99.230598,3.882922,0.000093,0.001122,-0.000093,-0.001122,0.001126,7.788974,0.002298,0.000080,0.012434,2005
20050,1,-0.586787,-3.573327,1.410724,-99.324928,3.886274,0.000082,0.000960,-0.000082,-0.000960,0.000964,8.013104,0.002009,0.000069,0.010955,2006
20060,1,-0.593124,-3.575139,1.411915,-99.419312,3.889334,0.000071,0.000787,-0.000071,-0.000787,0.000790,8.252527,0.001683,0.000057,0.009251,2007
20070,1,-0.599419,-3.576622,1.413014,-99.513771,3.892061,0.000060,0.000601,-0.000060,-0.000601,0.000604,8.508443,0.001313,0.000044,0.007280,2008
20080,1,-0.605663,-3.577737,1.414006,-99.608315,3.894412,0.000050,0.000401,-0.000050,-0.000401,0.000404,8.780239,0.000895,0.000030,0.005006,2009
20090,1,-0.611847,-3.578437,1.414874,-99.702988,3.896336,0.000041,0.000185,-0.000041,-0.000185,0.000189,9.071341,0.000419,0.000014,0.002374,2010
20100,1,-0.617959,-3.578666,1.415602,-99.797737,3.897775,0.000032,-0.000047,-0.000032,0.000047,0.000057,9.378427,0.000121,0.000003,0.000664,2011
20110,1,-0.623988,-3.578364,1.416166,-99.892639,3.898663,0.000026,-0.000297,-0.000026,0.000297,0.000298,9.705181,0.000733,0.000022,0.004164,2012
20120,1,-0.629919,-3.577462,1.416543,-99.987663,3.898927,0.000021,-0.000565,-0.000021,0.000565,0.000565,10.055238,0.001427,0.000042,0.008194,2013
20130,1,-0.635735,-3.575885,1.416707,-100.082863,3.898483,0.000017,-0.000854,-0.000017,0.000854,0.000854,10.430261,0.002214,0.000064,0.012836,2014
20140,1,-0.641420,-3.573542,1.416625,-100.178230,3.897236,0.000016,-0.001163,-0.000016,0.001163,0.001163,10.826232,0.003102,0.000088,0.018152,2015
20150,1,-0.646950,-3.570340,1.416264,-100.273781,3.895083,0.000018,-0.001493,-0.000018,0.001493,0.001493,11.242575,0.004101,0.000114,0.024215,2016
20160,1,-0.652306,-3.566173,1.415587,-100.369553,3.891912,0.000022,-0.001843,-0.000022,0.001843,0.001843,11.679039,0.005216,0.000142,0.031073,2017
20170,1,-0.657461,-3.560933,1.414555,-100.465546,3.887604,0.000030,-0.002213,-0.000030,0.002213,0.002213,12.135036,0.006453,0.000172,0.038790,2018
20180,1,-0.662390,-3.554506,1.413128,-100.561790,3.882035,0.000042,-0.002599,-0.000042,0.002599,0.002599,12.604419,0.007809,0.000204,0.047359,2019
20190,1,-0.667067,-3.546779,1.411265,-100.658318,3.875085,0.000059,-0.002998,-0.000059,0.002998,0.002999,13.078158,0.009274,0.000237,0.056737,2020
20200,1,-0.671468,-3.537649,1.408930,-100.755112,3.866641,0.000080,-0.003404,-0.000080,0.003404,0.003405,13.553759,0.010827,0.000270,0.066805,2021
20210,1,-0.675570,-3.527035,1.406094,-100.852196,3.856612,0.000105,-0.003809,-0.000105,0.003809,0.003811,14.018126,0.012436,0.000304,0.077375,2022
20220,1,-0.679357,-3.514882,1.402739,-100.949562,3.844942,0.000134,-0.004204,-0.000134,0.004204,0.004206,14.462788,0.014056,0.000336,0.088166,2023
20230,1,-0.682821,-3.501178,1.398862,-101.047203,3.831617,0.000166,-0.004577,-0.000166,0.004577,0.004580,14.865581,0.015621,0.000367,0.098724,2024
20240,1,-0.685963,-3.485974,1.394485,-101.145081,3.816690,0.000198,-0.004914,-0.000198,0.004914,0.004918,15.216892,0.017057,0.000393,0.108557,2025
20250,1,-0.688802,-3.469387,1.389651,-101.243202,3.800290,0.000229,-0.005203,-0.000229,0.005203,0.005208,15.508136,0.018298,0.000415,0.117192,2026
20260,1,-0.691366,-3.451599,1.384425,-101.341461,3.782609,0.000257,-0.005434,-0.000257,0.005434,0.005440,15.730769,0.019282,0.000431,0.124185,2027
20270,1,-0.693697,-3.432846,1.378893,-101.439857,3.763903,0.000280,-0.005600,-0.000280,0.005600,0.005607,15.874871,0.019961,0.000441,0.129157,2028
20280,1,-0.695846,-3.413411,1.373156,-101.538338,3.744476,0.000297,-0.005696,-0.000297,0.005696,0.005703,15.943729,0.020315,0.000445,0.131926,2029
20290,1,-0.697869,-3.393597,1.367319,-101.636833,3.724654,0.000305,-0.005724,-0.000305,0.005724,0.005732,15.940171,0.020350,0.000443,0.132484,2030
20300,1,-0.699824,-3.373701,1.361485,-101.735329,3.704756,0.000306,-0.005688,-0.000306,0.005688,0.005696,15.878650,0.020100,0.000437,0.131065,2031
20310,1,-0.701763,-3.353988,1.355742,-101.833786,3.685066,0.000298,-0.005599,-0.000298,0.005599,0.005607,15.768567,0.019619,0.000426,0.127991,2032
20320,1,-0.703729,-3.334676,1.350162,-101.932198,3.665816,0.000284,-0.005467,-0.000284,0.005467,0.005474,15.620234,0.018967,0.000413,0.123666,2033
20330,1,-0.705755,-3.315925,1.344796,-102.030525,3.647176,0.000265,-0.005303,-0.000265,0.005303,0.005309,15.445356,0.018194,0.000398,0.118454,2034
20340,1,-0.707866,-3.297849,1.339679,-102.128838,3.629270,0.000243,-0.005116,-0.000243,0.005116,0.005121,15.251970,0.017344,0.000382,0.112671,2035
20350,1,-0.710080,-3.280522,1.334834,-102.227051,3.612173,0.000217,-0.004913,-0.000217,0.004913,0.004918,15.051647,0.016456,0.000366,0.106611,2036
20360,1,-0.712407,-3.263980,1.330270,-102.325218,3.595926,0.000188,-0.004701,-0.000188,0.004701,0.004705,14.839883,0.015548,0.000349,0.100404,2037
20370,1,-0.714854,-3.248243,1.325992,-102.423317,3.580549,0.000160,-0.004484,-0.000160,0.004484,0.004487,14.625031,0.014640,0.000332,0.094201,2038
20380,1,-0.717426,-3.233311,1.321999,-102.521362,3.566044,0.000129,-0.004265,-0.000129,0.004265,0.004267,14.408158,0.013742,0.000316,0.088085,2039
20390,1,-0.720124,-3.219177,1.318286,-102.619331,3.552399,0.000098,-0.004044,-0.000098,0.004044,0.004045,14.183013,0.012855,0.000299,0.082063,2040
20400,1,-0.722949,-3.205829,1.314851,-102.717232,3.539606,0.000066,-0.003823,-0.000066,0.003823,0.003824,13.949759,0.011980,0.000283,0.076138,2041
20410,1,-0.725904,-3.193257,1.311692,-102.815079,3.527655,0.000035,-0.003600,-0.000035,0.003600,0.003600,13.713601,0.011115,0.000266,0.070318,2042
20420,1,-0.728992,-3.181454,1.308803,-102.912834,3.516537,0.000002,-0.003376,-0.000002,0.003376,0.003376,13.467471,0.010260,0.000250,0.064602,2043
20430,1,-0.732213,-3.170410,1.306183,-103.010513,3.506243,-0.000032,-0.003150,0.000032,0.003150,0.003150,13.217253,0.009415,0.000233,0.059008,2044
20440,1,-0.735569,-3.160115,1.303828,-103.108093,3.496763,-0.000068,-0.002922,0.000068,0.002922,0.002922,12.953666,0.008581,0.000216,0.053508,2045
20450,1,-0.739063,-3.150560,1.301737,-103.205574,3.488087,-0.000104,-0.002690,0.000104,0.002690,0.002692,12.682736,0.007754,0.000199,0.048107,2046
20460,1,-0.742695,-3.141739,1.299905,-103.302948,3.480211,-0.000142,-0.002456,0.000142,0.002456,0.002460,12.399138,0.006935,0.000182,0.042800,2047
20470,1,-0.746470,-3.133646,1.298332,-103.400200,3.473128,-0.000181,-0.002216,0.000181,0.002216,0.002224,12.099498,0.006120,0.000165,0.037568,2048
20480,1,-0.750389,-3.126276,1.297016,-103.497322,3.466833,-0.000223,-0.001971,0.000223,0.001971,0.001984,11.785105,0.005312,0.000147,0.032425,2049
20490,1,-0.754455,-3.119625,1.295954,-103.594307,3.461323,-0.000267,-0.001720,0.000267,0.001720,0.001741,11.456411,0.004513,0.000129,0.027390,2050
20500,1,-0.758670,-3.113686,1.295143,-103.691132,3.456590,-0.000315,-0.001463,0.000315,0.001463,0.001496,11.115586,0.003724,0.000110,0.022485,2051
20510,1,-0.763034,-3.108449,1.294580,-103.787781,3.452624,-0.000365,-0.001198,0.000365,0.001198,0.001252,10.754230,0.002946,0.000092,0.017707,2052
20520,1,-0.767550,-3.103908,1.294260,-103.884209,3.449418,-0.000420,-0.000925,0.000420,0.000925,0.001016,10.374267,0.002181,0.000073,0.013083,2053
20530,1,-0.772218,-3.100049,1.294177,-103.980446,3.446958,-0.000478,-0.000643,0.000478,0.000643,0.000801,9.974720,0.001433,0.000054,0.008626,2054
20540,1,-0.777037,-3.096863,1.294327,-104.076454,3.445233,-0.000541,-0.000351,0.000541,0.000351,0.000645,9.553443,0.000709,0.000035,0.004378,2055
20550,1,-0.782007,-3.094332,1.294699,-104.172165,3.444222,-0.000611,-0.000049,0.000611,0.000049,0.000613,9.111270,0.000145,0.000020,0.000373,2056
20560,1,-0.787125,-3.092435,1.295286,-104.267616,3.443906,-0.000686,0.000265,0.000686,-0.000265,0.000735,8.642675,0.000705,0.000022,0.003352,2057
20570,1,-0.792388,-3.091148,1.296073,-104.362717,3.444253,-0.000769,0.000590,0.000769,-0.000590,0.000969,8.150949,0.001339,0.000040,0.006738,2058
20580,1,-0.797790,-3.090440,1.297046,-104.457443,3.445230,-0.000861,0.000927,0.000861,-0.000927,0.001265,7.630211,0.001932,0.000061,0.009723,2059
20590,1,-0.803322,-3.090271,1.298186,-104.551796,3.446794,-0.000962,0.001277,0.000962,-0.001277,0.001599,7.082917,0.002473,0.000083,0.012245,2060
20600,1,-0.808976,-3.090596,1.299471,-104.645691,3.448891,-0.001076,0.001639,0.001076,-0.001639,0.001961,6.507035,0.002948,0.000106,0.014222,2061
20610,1,-0.814736,-3.091357,1.300873,-104.739082,3.451456,-0.001203,0.002013,0.001203,-0.002013,0.002345,5.905029,0.003346,0.000130,0.015578,2062
20620,1,-0.820587,-3.092487,1.302362,-104.831924,3.454414,-0.001344,0.002398,0.001344,-0.002398,0.002749,5.277764,0.003654,0.000154,0.016232,2063
20630,1,-0.826507,-3.093908,1.303900,-104.924171,3.457676,-0.001502,0.002791,0.001502,-0.002791,0.003169,4.628257,0.003859,0.000178,0.016113,2064
20640,1,-0.832471,-3.095528,1.305446,-105.015762,3.461138,-0.001678,0.003189,0.001678,-0.003189,0.003604,3.955804,0.003948,0.000202,0.015151,2065
20650,1,-0.838452,-3.097245,1.306952,-105.106628,3.464684,-0.001875,0.003590,0.001875,-0.003590,0.004050,3.271701,0.003912,0.000226,0.013343,2066
20660,1,-0.844414,-3.098947,1.308368,-105.196739,3.468186,-0.002091,0.003986,0.002091,-0.003986,0.004501,2.580097,0.003746,0.000249,0.010753,2067
20670,1,-0.850324,-3.100518,1.309642,-105.286064,3.471512,-0.002326,0.004374,0.002326,-0.004374,0.004954,1.892145,0.003454,0.000271,0.007710,2068
20680,1,-0.856143,-3.101841,1.310722,-105.374588,3.474530,-0.002577,0.004744,0.002577,-0.004744,0.005399,1.319204,0.003048,0.000291,0.005498,2069
20690,1,-0.861835,-3.102803,1.311559,-105.462357,3.477111,-0.002839,0.005090,0.002839,-0.005090,0.005828,1.416445,0.002559,0.000310,0.006975,2070
20700,1,-0.867366,-3.103312,1.312116,-105.549393,3.479149,-0.003103,0.005403,0.003103,-0.005403,0.006231,1.502227,0.002042,0.000326,0.011366,2071
20710,1,-0.872707,-3.103302,1.312365,-105.635826,3.480568,-0.003359,0.005674,0.003359,-0.005674,0.006593,1.572989,0.001587,0.000339,0.016537,2072
20720,1,-0.877842,-3.102739,1.312299,-105.721809,3.481332,-0.003592,0.005896,0.003592,-0.005896,0.006904,1.734167,0.001332,0.000350,0.021607,2073
20730,1,-0.882766,-3.101634,1.311929,-105.807533,3.481453,-0.003789,0.006066,0.003789,-0.006066,0.007152,2.008106,0.001360,0.000357,0.026060,2074
20740,1,-0.887491,-3.100043,1.311289,-105.893219,3.480996,-0.003934,0.006183,0.003934,-0.006183,0.007328,2.215935,0.001564,0.000360,0.029547,2075
20750,1,-0.892043,-3.098057,1.310430,-105.979050,3.480067,-0.004019,0.006249,0.004019,-0.006249,0.007430,2.359158,0.001780,0.000361,0.031873,2076
20760,1,-0.896460,-3.095796,1.309418,-106.065208,3.478809,-0.004041,0.006272,0.004041,-0.006272,0.007461,2.443621,0.001922,0.000359,0.032996,2077
20770,1,-0.900790,-3.093386,1.308318,-106.151779,3.477370,-0.004001,0.006259,0.004001,-0.006259,0.007429,2.475660,0.001964,0.000355,0.033021,2078
20780,1,-0.905080,-3.090949,1.307195,-106.238823,3.475894,-0.003912,0.006222,0.003912,-0.006222,0.007350,2.466778,0.001922,0.000349,0.032192,2079
20790,1,-0.909372,-3.088579,1.306099,-106.326324,3.474496,-0.003785,0.006169,0.003785,-0.006169,0.007238,2.425658,0.001820,0.000344,0.030763,2080
20800,1,-0.913700,-3.086347,1.305068,-106.414215,3.473261,-0.003634,0.006109,0.003634,-0.006109,0.007109,2.363571,0.001692,0.000338,0.028987,2081
20810,1,-0.918088,-3.084296,1.304124,-106.502472,3.472242,-0.003474,0.006049,0.003474,-0.006049,0.006976,2.291321,0.001566,0.000333,0.027122,2082
20820,1,-0.922550,-3.082443,1.303276,-106.590942,3.471459,-0.003315,0.005991,0.003315,-0.005991,0.006848,2.214808,0.001461,0.000328,0.025291,2083
20830,1,-0.927089,-3.080787,1.302526,-106.679626,3.470917,-0.003164,0.005940,0.003164,-0.005940,0.006730,2.139419,0.001390,0.000325,0.023592,2084
20840,1,-0.931706,-3.079321,1.301869,-106.768456,3.470607,-0.003025,0.005895,0.003025,-0.005895,0.006626,2.068088,0.001350,0.000322,0.022079,2085
20850,1,-0.936396,-3.078023,1.301297,-106.857368,3.470503,-0.002901,0.005858,0.002901,-0.005858,0.006537,2.003229,0.001338,0.000319,0.020772,2086
20860,1,-0.941153,-3.076877,1.300799,-106.946342,3.470587,-0.002792,0.005828,0.002792,-0.005828,0.006462,1.948244,0.001346,0.000318,0.019681,2087
20870,1,-0.945968,-3.075859,1.300364,-107.035355,3.470832,-0.002698,0.005804,0.002698,-0.005804,0.006401,1.900219,0.001365,0.000317,0.018766,2088
20880,1,-0.950834,-3.074953,1.299982,-107.124390,3.471215,-0.002617,0.005784,0.002617,-0.005784,0.006349,1.859496,0.001390,0.000316,0.018006,2089
20890,1,-0.955744,-3.074140,1.299646,-107.213440,3.471718,-0.002547,0.005768,0.002547,-0.005768,0.006305,1.824328,0.001417,0.000315,0.017367,2090
20900,1,-0.960692,-3.073408,1.299348,-107.302483,3.472324,-0.002487,0.005754,0.002487,-0.005754,0.006269,1.793977,0.001444,0.000315,0.016825,2091
20910,1,-0.965672,-3.072746,1.299082,-107.391525,3.473020,-0.002435,0.005741,0.002435,-0.005741,0.006236,1.766731,0.001471,0.000314,0.016349,2092
20920,1,-0.970681,-3.072148,1.298846,-107.480583,3.473798,-0.002387,0.005729,0.002387,-0.005729,0.006206,1.740335,0.001498,0.000314,0.015912,2093
20930,1,-0.975716,-3.071607,1.298635,-107.569626,3.474651,-0.002344,0.005715,0.002344,-0.005715,0.006177,1.715110,0.001525,0.000313,0.015494,2094
20940,1,-0.980776,-3.071119,1.298450,-107.658722,3.475576,-0.002304,0.005702,0.002304,-0.005702,0.006150,1.690096,0.001553,0.000313,0.015087,2095
20950,1,-0.985859,-3.070686,1.298289,-107.747795,3.476571,-0.002267,0.005687,0.002267,-0.005687,0.006122,1.664222,0.001581,0.000312,0.014691,2096
20960,1,-0.990966,-3.070303,1.298152,-107.836914,3.477634,-0.002231,0.005671,0.002231,-0.005671,0.006094,1.637334,0.001613,0.000312,0.014281,2097
